Property_ID,City,Locality,Property_Type,BHK,Bathrooms,Super_Builtup_Area_sqft,Carpet_Area_sqft,Floor,Total_Floors,Property_Age,Furnishing,Parking,Distance_to_Metro_km,Nearby_Schools,Nearby_Hospitals,Amenities_Score,House_Price_INR
7482,Mumbai,Borivali,Builder Floor,6,6,4246,3187,22,26,8,Semi-Furnished,3,11.0,3,7,1,91744229
7483,Mumbai,Borivali,Apartment,2,3,1913,1651,19,32,29,Furnished,2,13.9,3,3,5,20330677
7484,Mumbai,Andheri,Builder Floor,5,5,2043,1621,24,34,24,Semi-Furnished,3,1.1,1,9,1,32656109
7485,Hyderabad,Madhapur,Villa,2,2,2677,2107,12,26,27,Furnished,2,8.2,2,3,10,36646296
7486,Chennai,Anna Nagar,Builder Floor,1,2,3566,3337,8,9,17,Furnished,1,14.8,10,7,6,30591741
7487,Delhi,Vasant Kunj,Builder Floor,1,1,896,725,0,11,1,Semi-Furnished,1,14.7,7,7,9,13035176
7488,Bengaluru,Indiranagar,Apartment,1,1,2327,1960,9,16,17,Semi-Furnished,0,18.5,9,9,3,19334807
7489,Delhi,Saket,Builder Floor,1,1,2244,2053,16,31,18,Semi-Furnished,0,13.2,6,5,7,24251224
7490,Hyderabad,Kukatpally,Villa,5,4,2158,1829,15,36,9,Furnished,2,3.4,7,9,6,50022035
7491,Pune,Hinjewadi,Apartment,4,3,1130,997,27,32,28,Furnished,2,16.2,6,9,1,8527218
7492,Ahmedabad,Bopal,Apartment,6,5,1276,1177,29,32,10,Unfurnished,3,16.6,3,6,10,11200917
7493,Pune,Baner,Apartment,5,6,1565,1440,22,23,23,Furnished,3,8.9,1,1,7,14735326
7494,Delhi,Saket,Independent House,2,2,3849,3147,15,34,2,Furnished,1,11.5,9,8,8,77954956
7495,Bengaluru,Whitefield,Apartment,6,6,1560,1230,29,36,14,Furnished,3,15.2,8,8,3,20301174
7496,Ahmedabad,Satellite,Builder Floor,6,5,3093,2799,26,29,6,Furnished,1,4.9,10,3,7,40298371
7497,Delhi,Rohini,Apartment,3,2,945,889,21,38,21,Semi-Furnished,1,3.0,6,3,7,9510589
7498,Ahmedabad,Bopal,Apartment,1,2,2255,1994,9,29,15,Furnished,2,8.6,10,6,10,17476009
7499,Hyderabad,Gachibowli,Apartment,5,5,2795,2510,25,33,23,Unfurnished,0,17.2,4,9,2,19067236
7500,Delhi,Saket,Apartment,5,5,1307,1039,29,35,10,Unfurnished,0,10.3,6,4,5,16395500
7501,Hyderabad,Gachibowli,Villa,4,5,1198,977,14,22,29,Semi-Furnished,1,1.6,9,4,7,18201618
7502,Delhi,Saket,Villa,2,2,4040,3711,15,17,16,Semi-Furnished,3,13.4,1,4,4,71872772
7503,Bengaluru,Indiranagar,Villa,3,3,2337,2075,28,39,17,Furnished,3,7.4,1,2,9,50905860
7504,Pune,Hinjewadi,Independent House,2,2,1601,1317,11,23,5,Furnished,1,8.2,3,9,1,22978336
7505,Hyderabad,Kukatpally,Apartment,1,1,896,825,23,40,10,Unfurnished,3,3.4,5,3,10,7067101
7506,Kolkata,Ballygunge,Apartment,6,6,3758,3114,12,18,20,Unfurnished,1,2.6,4,10,10,26160934
7507,Mumbai,Andheri,Apartment,6,5,3104,2761,4,10,2,Furnished,2,0.6,9,5,10,73926421
7508,Bengaluru,Whitefield,Apartment,6,6,985,901,8,20,18,Furnished,1,8.3,10,2,10,13245072
7509,Ahmedabad,Bopal,Independent House,3,2,1856,1634,4,37,19,Unfurnished,1,8.3,6,1,10,17799182
7510,Chennai,Velachery,Apartment,1,1,2161,1892,28,36,1,Furnished,1,9.0,10,8,5,19468393
7511,Chennai,Adyar,Independent House,2,1,2278,1737,12,13,27,Furnished,3,7.0,9,10,9,26929529
7512,Chennai,Adyar,Villa,4,4,1137,1016,17,20,2,Semi-Furnished,1,5.2,1,6,10,25422921
7513,Mumbai,Andheri,Apartment,6,7,1259,1195,9,21,21,Semi-Furnished,1,17.9,7,2,1,18105060
7514,Pune,Hinjewadi,Independent House,5,6,1044,891,25,26,28,Furnished,1,11.9,10,4,5,13110320
7515,Chennai,OMR,Villa,2,2,1312,1036,10,17,24,Unfurnished,3,17.8,4,9,7,13909848
7516,Mumbai,Bandra,Apartment,2,2,2178,1962,29,33,16,Furnished,3,10.7,4,8,2,29778770
7517,Ahmedabad,Satellite,Apartment,6,5,1016,878,11,15,24,Furnished,0,7.2,2,8,8,9428898
7518,Pune,Wakad,Apartment,6,6,952,776,20,34,11,Unfurnished,0,10.6,3,3,9,10044407
7519,Mumbai,Borivali,Apartment,4,5,1269,1135,19,22,6,Unfurnished,1,3.7,3,5,7,18238341
7520,Kolkata,Salt Lake,Independent House,1,1,502,382,20,36,25,Unfurnished,0,13.8,10,2,8,3696906
7521,Kolkata,Ballygunge,Villa,6,6,3410,2850,24,25,14,Semi-Furnished,1,14.6,9,10,8,55056831
7522,Kolkata,Alipore,Builder Floor,4,5,1986,1796,10,24,22,Unfurnished,3,6.6,4,10,6,14076334
7523,Kolkata,Ballygunge,Apartment,2,3,1374,1225,28,31,6,Unfurnished,2,4.2,5,6,8,9871277
7524,Delhi,Vasant Kunj,Independent House,4,3,4107,3612,7,30,25,Furnished,2,18.0,9,4,3,66448474
7525,Chennai,Velachery,Apartment,4,5,2847,2669,17,23,30,Unfurnished,0,1.6,8,3,10,19710797
7526,Chennai,Adyar,Independent House,4,4,2336,1941,17,18,5,Unfurnished,2,4.1,1,7,7,33490852
7527,Delhi,Vasant Kunj,Apartment,1,2,4184,3155,21,24,6,Unfurnished,2,19.4,2,9,10,44773788
7528,Ahmedabad,Navrangpura,Apartment,6,7,2510,1926,7,16,23,Unfurnished,2,18.1,7,3,10,18298819
7529,Bengaluru,Indiranagar,Villa,1,1,2111,1584,20,30,19,Furnished,1,17.5,6,9,4,31026399
7530,Delhi,Dwarka,Apartment,2,1,4335,3772,28,29,17,Furnished,3,1.8,5,9,9,44984642
7531,Chennai,OMR,Apartment,4,3,3805,3468,22,23,8,Furnished,2,8.2,8,7,1,41782305
7532,Chennai,OMR,Apartment,2,1,2059,1918,26,40,8,Furnished,3,4.5,10,7,1,19210244
7533,Kolkata,Ballygunge,Apartment,6,6,4162,3417,9,37,2,Unfurnished,1,14.9,8,9,6,39050674
7534,Bengaluru,HSR Layout,Villa,1,2,4303,3327,20,36,19,Unfurnished,1,10.3,5,2,8,61287034
7535,Ahmedabad,Bopal,Independent House,1,1,1374,1217,25,37,22,Semi-Furnished,1,6.2,9,1,1,10556745
7536,Ahmedabad,SG Highway,Apartment,6,7,911,791,17,31,22,Semi-Furnished,0,9.1,7,8,1,6417325
7537,Hyderabad,Gachibowli,Independent House,2,2,3824,3091,22,36,22,Semi-Furnished,3,15.8,6,9,2,39107811
7538,Chennai,Anna Nagar,Apartment,6,6,4187,3575,22,27,14,Furnished,2,4.6,2,5,2,41348271
7539,Delhi,Rohini,Independent House,4,5,3798,3050,16,29,11,Unfurnished,3,2.9,4,8,9,69078273
7540,Delhi,Saket,Apartment,1,1,1910,1478,8,12,27,Furnished,3,18.6,4,6,1,14941296
7541,Kolkata,Alipore,Villa,4,5,2594,2389,7,30,11,Furnished,2,6.9,8,1,6,41904687
7542,Hyderabad,Madhapur,Villa,1,1,2209,1858,14,32,0,Semi-Furnished,1,8.8,9,3,10,37722350
7543,Mumbai,Bandra,Apartment,6,6,1725,1433,19,23,27,Unfurnished,3,2.9,4,1,9,25012066
7544,Delhi,Rohini,Villa,5,6,4252,3932,29,34,2,Unfurnished,2,2.8,4,3,7,120790860
7545,Chennai,Adyar,Apartment,2,2,2275,1797,30,34,16,Furnished,2,6.6,3,8,1,19159141
7546,Ahmedabad,Bopal,Villa,6,6,3308,3094,22,34,12,Furnished,1,18.7,4,10,1,56608947
7547,Bengaluru,Electronic City,Builder Floor,6,5,1736,1451,7,22,3,Semi-Furnished,3,16.4,2,7,10,32099052
7548,Pune,Baner,Villa,2,1,3830,3476,20,27,7,Unfurnished,2,10.3,7,5,6,55046747
7549,Chennai,Adyar,Independent House,3,4,3947,3129,15,22,11,Semi-Furnished,3,11.5,3,8,1,51269804
7550,Pune,Hinjewadi,Builder Floor,2,3,694,615,16,22,18,Unfurnished,1,19.4,1,8,8,6391990
7551,Pune,Baner,Villa,6,7,2461,2253,25,31,28,Furnished,3,8.2,1,2,9,43595631
7552,Ahmedabad,Navrangpura,Apartment,6,7,1858,1420,28,39,0,Unfurnished,2,18.5,10,4,6,20138323
7553,Hyderabad,Kukatpally,Independent House,1,1,4251,3858,28,36,14,Semi-Furnished,3,12.9,9,5,6,44764796
7554,Bengaluru,Electronic City,Apartment,2,2,837,670,25,40,9,Furnished,1,10.9,5,8,6,9090890
7555,Delhi,Vasant Kunj,Independent House,2,2,1750,1474,30,33,3,Furnished,1,2.8,10,10,10,38182111
7556,Delhi,Saket,Apartment,6,6,2976,2316,3,29,15,Furnished,0,14.5,2,8,7,44092507
7557,Chennai,Adyar,Apartment,4,3,4271,3229,19,32,13,Furnished,1,8.7,6,6,1,43611149
7558,Chennai,Anna Nagar,Apartment,1,1,4221,3782,15,21,13,Semi-Furnished,1,16.2,3,2,7,30155396
7559,Pune,Baner,Apartment,5,6,3285,2642,10,40,12,Semi-Furnished,0,13.0,6,10,7,31897149
7560,Chennai,Velachery,Apartment,6,6,2074,1626,9,24,10,Unfurnished,0,9.1,6,10,9,21605973
7561,Pune,Kharadi,Independent House,4,3,2152,1794,5,27,25,Unfurnished,2,10.4,2,5,4,21759992
7562,Ahmedabad,Navrangpura,Apartment,3,2,2492,2005,22,27,24,Unfurnished,3,11.5,10,3,6,13917734
7563,Ahmedabad,Bopal,Builder Floor,4,5,4080,3204,26,32,2,Unfurnished,0,5.9,5,6,8,45693494
7564,Kolkata,Ballygunge,Apartment,4,4,793,627,24,26,25,Unfurnished,0,15.9,1,2,1,4605319
7565,Kolkata,Salt Lake,Apartment,1,1,796,615,24,38,11,Furnished,3,9.3,8,2,2,5373578
7566,Hyderabad,Madhapur,Builder Floor,2,1,1561,1218,0,15,14,Unfurnished,3,17.7,7,4,4,12984535
7567,Ahmedabad,Navrangpura,Apartment,3,3,2001,1652,30,40,4,Semi-Furnished,3,6.8,6,4,10,17236802
7568,Bengaluru,Whitefield,Apartment,1,1,2838,2553,12,30,3,Furnished,3,8.4,3,9,6,31075074
7569,Pune,Hinjewadi,Apartment,3,2,2195,1712,16,36,20,Semi-Furnished,1,15.6,1,5,3,17505197
7570,Delhi,Saket,Villa,3,4,1351,1218,14,25,18,Semi-Furnished,1,6.7,8,5,10,25985161
7571,Bengaluru,HSR Layout,Apartment,6,6,2265,1704,9,25,16,Semi-Furnished,0,9.8,2,2,8,27301190
7572,Hyderabad,Madhapur,Apartment,6,7,912,784,2,26,20,Furnished,0,6.9,5,8,3,9759910
7573,Chennai,Adyar,Apartment,3,3,1862,1693,6,8,21,Unfurnished,0,1.6,9,4,7,13256754
7574,Kolkata,Alipore,Independent House,1,1,2598,2258,30,36,11,Semi-Furnished,0,8.3,10,2,2,24936099
7575,Chennai,Velachery,Builder Floor,2,2,1148,1022,30,32,14,Semi-Furnished,2,12.2,6,6,5,10151952
7576,Delhi,Vasant Kunj,Apartment,3,4,700,535,15,32,24,Unfurnished,0,2.0,10,1,10,6240030
7577,Chennai,Velachery,Apartment,1,2,4260,3256,27,35,19,Semi-Furnished,3,3.9,3,2,8,26325290
7578,Kolkata,Alipore,Villa,2,2,2115,1773,2,10,13,Furnished,3,11.8,7,2,7,27727283
7579,Kolkata,Alipore,Apartment,6,5,4500,3696,25,33,28,Furnished,0,19.4,9,8,2,30380189
7580,Bengaluru,Whitefield,Apartment,5,5,2488,2033,10,20,15,Unfurnished,2,11.9,7,2,10,27255121
7581,Bengaluru,Indiranagar,Apartment,5,5,1722,1534,30,35,15,Unfurnished,2,2.5,9,6,2,20541602
7582,Ahmedabad,Bopal,Apartment,2,1,1375,1166,19,26,12,Semi-Furnished,0,2.1,8,4,6,9992745
7583,Pune,Wakad,Apartment,5,5,1550,1311,21,30,18,Semi-Furnished,2,1.2,4,4,4,14646291
7584,Kolkata,Salt Lake,Apartment,1,1,4345,4003,2,6,12,Furnished,1,6.6,4,4,2,30300197
7585,Mumbai,Borivali,Villa,5,6,502,388,7,23,1,Semi-Furnished,2,11.1,4,8,4,17419921
7586,Delhi,Dwarka,Apartment,1,1,2981,2650,4,31,4,Semi-Furnished,0,13.5,9,2,10,31707325
7587,Pune,Hinjewadi,Apartment,4,5,3607,2985,15,25,28,Semi-Furnished,2,2.4,5,10,9,26772628
7588,Bengaluru,Electronic City,Independent House,6,6,1049,830,13,35,14,Semi-Furnished,1,17.6,7,9,9,21277065
7589,Bengaluru,Whitefield,Villa,6,6,2076,1605,0,25,2,Furnished,2,0.4,9,3,6,65833923
7590,Kolkata,New Town,Villa,5,6,2388,2218,9,20,15,Semi-Furnished,3,6.6,9,10,10,36178248
7591,Mumbai,Bandra,Independent House,6,6,1921,1607,24,33,30,Unfurnished,1,9.0,10,6,3,33459675
7592,Hyderabad,Kukatpally,Apartment,5,6,4311,3867,26,31,14,Semi-Furnished,2,0.3,4,4,6,47058189
7593,Delhi,Vasant Kunj,Builder Floor,2,3,4201,3467,3,29,19,Semi-Furnished,2,16.3,3,3,1,43599154
7594,Ahmedabad,SG Highway,Apartment,5,4,3127,2858,11,36,15,Unfurnished,1,18.5,1,4,10,24474964
7595,Delhi,Dwarka,Apartment,4,4,1313,1235,15,35,3,Unfurnished,2,19.4,9,3,6,18097807
7596,Bengaluru,Indiranagar,Independent House,5,4,4464,4006,30,39,3,Unfurnished,2,15.9,1,3,6,85457736
7597,Mumbai,Borivali,Apartment,2,2,2280,1833,17,38,26,Semi-Furnished,0,10.2,9,5,3,21646101
7598,Ahmedabad,Bopal,Apartment,5,6,3573,3225,7,9,29,Furnished,2,3.5,6,1,10,25813107
7599,Ahmedabad,Satellite,Apartment,4,4,964,827,4,23,0,Furnished,3,19.4,4,3,4,10012713
7600,Kolkata,Alipore,Apartment,5,5,2914,2696,1,27,16,Unfurnished,1,1.5,3,6,6,22341748
7601,Kolkata,Salt Lake,Apartment,1,1,2862,2530,30,37,2,Unfurnished,2,12.1,4,8,9,19300754
7602,Pune,Hinjewadi,Apartment,1,1,2671,2341,8,13,22,Semi-Furnished,2,10.0,3,2,10,17664864
7603,Hyderabad,Gachibowli,Villa,2,1,599,468,16,27,2,Unfurnished,1,15.8,4,8,10,10352063
7604,Pune,Baner,Builder Floor,4,4,1236,1117,29,32,15,Semi-Furnished,0,12.7,10,9,3,12447460
7605,Mumbai,Borivali,Apartment,2,2,540,477,22,40,24,Unfurnished,0,6.4,10,4,8,5892235
7606,Chennai,Adyar,Apartment,2,2,3993,3280,20,34,9,Furnished,2,4.3,7,6,3,34885307
7607,Mumbai,Powai,Independent House,2,1,2029,1540,10,27,21,Furnished,0,5.8,1,10,3,36310265
7608,Hyderabad,Gachibowli,Apartment,5,6,1974,1605,24,27,11,Furnished,1,1.7,3,9,7,23238787
7609,Bengaluru,Whitefield,Independent House,3,3,1162,882,2,24,7,Semi-Furnished,0,10.0,1,2,6,19832146
7610,Delhi,Vasant Kunj,Villa,3,2,1342,1027,8,11,17,Unfurnished,1,2.8,3,2,5,24711377
7611,Kolkata,Alipore,Builder Floor,1,1,2548,2055,17,26,13,Furnished,1,6.8,7,9,4,20290655
7612,Delhi,Dwarka,Independent House,3,4,1911,1579,20,26,8,Semi-Furnished,1,3.7,6,5,6,28854741
7613,Delhi,Dwarka,Apartment,3,3,2012,1798,5,34,5,Furnished,1,8.1,9,4,3,26131916
7614,Chennai,Velachery,Builder Floor,3,3,958,730,14,30,2,Semi-Furnished,0,2.6,7,8,3,10927281
7615,Pune,Wakad,Villa,4,4,4390,3917,17,33,3,Furnished,3,13.1,6,10,6,100465762
7616,Mumbai,Powai,Villa,6,6,4060,3842,13,26,9,Furnished,3,1.0,8,5,1,137276096
7617,Ahmedabad,Navrangpura,Apartment,2,2,1603,1505,18,40,4,Unfurnished,3,12.0,6,2,5,11712290
7618,Mumbai,Andheri,Builder Floor,4,5,4193,3670,17,40,29,Unfurnished,3,17.9,1,1,10,61577520
7619,Delhi,Vasant Kunj,Apartment,5,6,930,704,8,31,22,Unfurnished,2,5.6,7,10,3,9246941
7620,Delhi,Rohini,Apartment,6,5,1578,1227,9,32,3,Semi-Furnished,0,18.8,1,2,8,25039335
7621,Hyderabad,Madhapur,Apartment,2,1,1398,1087,9,30,20,Furnished,0,10.0,1,5,7,11177895
7622,Hyderabad,Kukatpally,Apartment,3,3,1583,1399,15,29,10,Unfurnished,0,7.5,1,2,6,13858181
7623,Hyderabad,Kondapur,Apartment,5,5,4012,3562,29,33,30,Semi-Furnished,1,10.5,5,2,10,31411816
7624,Pune,Wakad,Apartment,4,3,2380,1919,2,25,11,Semi-Furnished,3,13.4,8,4,2,21335088
7625,Pune,Hinjewadi,Apartment,4,4,912,715,12,25,17,Semi-Furnished,2,19.2,7,2,7,9061585
7626,Mumbai,Andheri,Independent House,5,5,748,665,12,13,7,Unfurnished,1,1.2,9,3,2,19332383
7627,Bengaluru,Indiranagar,Apartment,5,4,2679,2316,15,37,20,Furnished,3,7.2,8,10,1,33504074
7628,Ahmedabad,SG Highway,Independent House,6,6,572,493,10,36,2,Semi-Furnished,1,1.8,10,6,7,9448397
7629,Ahmedabad,SG Highway,Independent House,5,5,1465,1253,28,32,11,Semi-Furnished,1,10.9,3,3,9,17978720
7630,Chennai,Anna Nagar,Villa,1,1,4240,3264,18,27,6,Semi-Furnished,3,8.7,6,1,9,64434194
7631,Delhi,Saket,Villa,2,3,3388,2572,9,16,24,Unfurnished,0,12.0,3,8,5,52791257
7632,Pune,Hinjewadi,Apartment,3,2,4382,3294,7,9,24,Furnished,1,0.4,1,5,1,33456415
7633,Pune,Wakad,Apartment,5,5,1586,1432,10,37,22,Semi-Furnished,2,4.2,10,1,6,14916867
7634,Delhi,Saket,Apartment,6,6,1540,1406,17,29,9,Furnished,0,16.5,8,3,8,25435521
7635,Chennai,Anna Nagar,Builder Floor,1,2,2873,2406,30,39,20,Furnished,2,2.2,2,5,5,27469472
7636,Mumbai,Borivali,Apartment,3,3,4085,3186,27,30,14,Unfurnished,2,11.9,4,1,1,50377984
7637,Hyderabad,Kukatpally,Apartment,6,6,3643,3377,16,21,10,Unfurnished,3,6.6,3,7,3,37377933
7638,Kolkata,Salt Lake,Apartment,6,6,985,920,18,38,23,Unfurnished,1,8.7,6,9,5,6768288
7639,Ahmedabad,Bopal,Apartment,4,5,3896,3377,29,36,26,Unfurnished,0,7.1,1,10,1,24409541
7640,Mumbai,Bandra,Apartment,5,5,4282,3948,25,35,14,Unfurnished,1,0.7,8,5,9,62524345
7641,Kolkata,Alipore,Builder Floor,5,4,629,501,27,32,27,Semi-Furnished,3,19.8,2,8,4,4224308
7642,Ahmedabad,Satellite,Apartment,1,1,1095,867,3,30,28,Furnished,3,19.9,10,3,6,5832202
7643,Kolkata,Alipore,Independent House,2,2,2541,2067,19,22,16,Unfurnished,3,2.7,10,8,3,22250751
7644,Kolkata,Salt Lake,Apartment,2,2,1261,1078,17,33,18,Furnished,3,11.9,2,8,5,8385334
7645,Kolkata,Salt Lake,Apartment,2,3,2958,2702,4,21,3,Unfurnished,1,3.1,1,4,10,23303321
7646,Delhi,Dwarka,Apartment,4,3,1764,1499,29,31,24,Furnished,0,9.6,10,5,6,19251176
7647,Bengaluru,Electronic City,Apartment,2,1,3002,2839,1,4,11,Semi-Furnished,2,15.4,2,2,7,27751952
7648,Pune,Hinjewadi,Independent House,6,7,3884,3514,4,13,28,Unfurnished,2,14.3,5,1,7,51434131
7649,Bengaluru,Indiranagar,Villa,3,3,1558,1457,22,30,27,Semi-Furnished,0,18.7,9,10,8,22607470
7650,Hyderabad,Gachibowli,Apartment,3,2,728,611,10,20,22,Unfurnished,0,8.5,4,2,3,5016709
7651,Pune,Baner,Villa,1,1,4202,3634,13,20,5,Unfurnished,0,8.9,3,8,3,61131318
7652,Ahmedabad,Satellite,Villa,3,2,4241,3799,9,28,27,Unfurnished,3,4.4,7,4,7,43408825
7653,Mumbai,Bandra,Apartment,2,3,2451,2271,22,27,30,Furnished,2,3.8,9,4,2,26276693
7654,Kolkata,Salt Lake,Independent House,3,3,733,653,26,34,25,Semi-Furnished,2,15.5,1,4,5,6456078
7655,Ahmedabad,Bopal,Apartment,3,4,3878,3181,30,40,30,Unfurnished,2,19.1,10,4,4,20733489
7656,Delhi,Vasant Kunj,Villa,3,2,3695,2940,5,7,26,Furnished,2,3.3,1,1,1,64787740
7657,Ahmedabad,Navrangpura,Apartment,3,3,4160,3464,23,32,22,Unfurnished,1,6.4,6,2,10,28586673
7658,Delhi,Dwarka,Apartment,6,5,964,731,30,40,10,Furnished,1,1.1,8,9,4,13753873
7659,Mumbai,Andheri,Apartment,5,5,3543,2980,9,27,8,Furnished,1,0.6,8,6,6,72331523
7660,Chennai,Anna Nagar,Apartment,2,2,990,789,0,17,14,Semi-Furnished,1,7.6,2,6,9,7602445
7661,Mumbai,Borivali,Apartment,2,2,1377,1122,3,22,18,Unfurnished,0,12.5,7,6,2,16139366
7662,Bengaluru,Whitefield,Apartment,2,1,1904,1700,14,35,30,Unfurnished,0,4.0,4,10,1,13262557
7663,Chennai,OMR,Villa,3,4,4009,3631,17,37,15,Unfurnished,3,7.2,7,5,1,52960579
7664,Mumbai,Bandra,Builder Floor,6,6,2293,1909,6,35,12,Unfurnished,2,19.6,10,9,5,45687826
7665,Bengaluru,Whitefield,Apartment,5,5,2342,2035,21,31,16,Unfurnished,0,19.0,9,8,8,27037004
7666,Kolkata,Ballygunge,Villa,3,2,1216,919,25,28,27,Unfurnished,0,0.3,2,5,10,12914649
7667,Ahmedabad,Navrangpura,Apartment,6,7,1580,1416,5,15,18,Unfurnished,1,1.0,9,5,5,12090941
7668,Ahmedabad,Navrangpura,Apartment,4,4,3184,2630,15,21,13,Semi-Furnished,0,15.1,6,5,9,24690049
7669,Bengaluru,Indiranagar,Independent House,6,7,2476,1969,11,35,14,Furnished,3,9.2,9,5,8,54510855
7670,Pune,Hinjewadi,Apartment,2,2,2047,1916,13,24,3,Unfurnished,3,0.8,9,4,2,17969137
7671,Hyderabad,Madhapur,Apartment,2,2,4200,3208,10,21,15,Semi-Furnished,0,4.7,9,3,8,36523617
7672,Kolkata,Alipore,Independent House,5,5,4225,3246,15,16,24,Furnished,3,16.9,10,7,4,41596740
7673,Kolkata,Alipore,Apartment,4,4,3261,2816,27,31,18,Furnished,3,17.9,8,2,4,24848881
7674,Chennai,Adyar,Villa,3,2,4156,3845,8,13,13,Semi-Furnished,3,16.5,4,9,10,64183684
7675,Ahmedabad,Navrangpura,Apartment,5,5,4454,4039,30,35,13,Unfurnished,1,4.1,3,2,9,35805493
7676,Delhi,Dwarka,Builder Floor,4,3,3012,2520,9,36,26,Unfurnished,3,0.4,4,10,4,33383788
7677,Bengaluru,Indiranagar,Apartment,4,4,4323,3631,0,33,18,Unfurnished,1,5.2,8,1,9,45422195
7678,Chennai,Velachery,Villa,4,3,1247,943,27,32,7,Semi-Furnished,1,5.9,4,4,1,17548970
7679,Ahmedabad,Bopal,Apartment,6,5,739,686,6,11,5,Furnished,0,16.0,4,9,1,7299450
7680,Ahmedabad,SG Highway,Villa,4,4,2895,2241,24,31,30,Unfurnished,3,17.1,1,3,3,27187067
7681,Bengaluru,HSR Layout,Apartment,5,4,681,517,13,19,5,Semi-Furnished,1,16.2,2,3,7,9504567
7682,Pune,Kharadi,Apartment,3,4,2553,2380,11,24,16,Furnished,0,19.4,9,8,5,21629962
7683,Delhi,Vasant Kunj,Independent House,1,2,2267,1786,11,20,25,Furnished,1,0.7,2,2,8,30972979
7684,Hyderabad,Madhapur,Apartment,4,3,855,740,25,34,18,Furnished,1,11.5,4,5,3,8839369
7685,Hyderabad,Gachibowli,Apartment,1,2,915,686,20,27,8,Unfurnished,1,5.0,2,3,1,7283973
7686,Chennai,OMR,Independent House,3,3,1656,1515,11,31,4,Furnished,3,19.6,5,1,2,25748925
7687,Pune,Hinjewadi,Apartment,1,1,3350,2655,4,37,12,Unfurnished,1,7.1,2,6,5,23470663
7688,Hyderabad,Kondapur,Apartment,1,1,1662,1456,3,29,11,Semi-Furnished,2,19.6,9,8,7,13311636
7689,Chennai,OMR,Apartment,4,3,2157,1988,4,28,26,Furnished,0,6.0,10,4,1,16705353
7690,Delhi,Saket,Builder Floor,6,6,1553,1211,23,24,2,Unfurnished,3,19.6,3,9,9,28221276
7691,Ahmedabad,SG Highway,Villa,3,4,4117,3251,12,21,22,Unfurnished,2,18.6,5,10,6,45026760
7692,Bengaluru,HSR Layout,Apartment,3,2,2748,2300,20,23,10,Unfurnished,3,3.9,2,1,5,28902458
7693,Bengaluru,Indiranagar,Apartment,4,4,889,720,0,11,9,Unfurnished,1,2.5,2,1,9,11639739
7694,Delhi,Dwarka,Apartment,6,5,1983,1546,0,38,0,Furnished,0,14.8,7,6,7,35046070
7695,Pune,Baner,Independent House,6,6,1755,1413,16,40,15,Semi-Furnished,3,2.6,8,8,7,29438270
7696,Bengaluru,Electronic City,Apartment,1,2,2341,1996,10,17,16,Semi-Furnished,3,8.4,4,7,2,21478199
7697,Chennai,OMR,Independent House,2,1,2437,2140,6,37,18,Furnished,3,5.3,5,3,1,30100113
7698,Kolkata,New Town,Apartment,4,4,2554,2403,8,34,17,Semi-Furnished,3,10.8,10,2,4,16792799
7699,Mumbai,Bandra,Apartment,1,1,2854,2678,2,7,4,Furnished,1,18.1,1,1,6,42475932
7700,Kolkata,New Town,Villa,6,6,655,511,21,22,9,Semi-Furnished,2,0.4,8,3,1,11059263
7701,Kolkata,Alipore,Villa,3,2,2785,2401,17,23,27,Semi-Furnished,2,1.3,7,1,10,31731718
7702,Chennai,OMR,Independent House,5,5,2132,1815,22,38,6,Semi-Furnished,2,17.1,2,8,5,31467077
7703,Pune,Kharadi,Apartment,6,6,1997,1697,2,21,30,Semi-Furnished,1,4.5,8,5,2,15345155
7704,Kolkata,New Town,Apartment,2,2,2176,1746,14,24,16,Unfurnished,3,7.7,3,10,5,13691068
7705,Chennai,OMR,Builder Floor,5,5,3418,2930,14,33,4,Unfurnished,3,4.0,1,2,3,41131410
7706,Chennai,Velachery,Independent House,3,3,1548,1437,11,23,19,Furnished,1,8.2,10,5,7,19802225
7707,Chennai,OMR,Apartment,2,3,3518,2716,3,8,29,Furnished,3,12.2,4,6,9,26110564
7708,Delhi,Vasant Kunj,Apartment,5,4,2564,2074,1,33,29,Semi-Furnished,0,1.1,9,6,6,26218007
7709,Chennai,Adyar,Independent House,6,7,1615,1271,30,35,24,Furnished,3,9.3,2,9,4,22288849
7710,Ahmedabad,Bopal,Independent House,6,6,3935,3002,4,33,12,Furnished,3,3.9,7,8,10,60371298
7711,Delhi,Dwarka,Villa,4,5,855,808,18,36,21,Furnished,1,19.3,2,2,8,18324175
7712,Chennai,Adyar,Apartment,6,6,4091,3229,18,23,24,Semi-Furnished,3,0.7,7,3,3,33694366
7713,Kolkata,Alipore,Apartment,1,1,3415,3033,2,27,17,Semi-Furnished,1,16.2,7,1,1,17889538
7714,Bengaluru,HSR Layout,Villa,5,5,2778,2193,1,2,29,Furnished,1,10.1,2,6,9,54749216
7715,Ahmedabad,Bopal,Villa,1,1,3733,2888,29,33,29,Furnished,1,2.1,6,6,8,39721952
7716,Hyderabad,Madhapur,Independent House,5,4,3345,2931,24,39,1,Unfurnished,0,5.8,6,9,3,58631877
7717,Hyderabad,Madhapur,Apartment,2,1,2958,2433,27,36,22,Unfurnished,0,17.9,8,2,1,18299185
7718,Pune,Baner,Apartment,1,1,2818,2379,25,29,22,Unfurnished,3,3.4,5,1,9,19548648
